uid,domain,ann1,ann2,ann3,adjudicator,final_label,gold_role
65c7169b9d667233,Tech,neutral,neutral,neutral,neutral,neutral,
e6c862a0c2e1334e,Tech,negative,negative,negative,negative,negative,gold_test
f322c3144b313644,Tech,negative,negative,negative,negative,negative,
983d39a087756185,Tech,neutral,neutral,negative,neutral,neutral,
c978077d6d01b99f,Finance,positive,positive,positive,positive,positive,gold_test
7bddf2eb93e4e922,Retail,neutral,neutral,neutral,neutral,neutral,gold_test
abf9a08197fe6ea7,Social,positive,positive,positive,positive,positive,gold_test
f9c519332965b2c5,Tech,positive,positive,positive,positive,positive,gold_test
ebac14de1bb974b2,Tech,positive,positive,positive,positive,positive,gold_test
6a034936e0a364a1,Tech,positive,positive,negative,positive,positive,gold_test
cac336e4fe5993ad,Social,positive,positive,positive,positive,positive,gold_test
80f10667a0b34970,Public,positive,positive,positive,positive,positive,gold_test
069f9b8970272a87,Finance,positive,positive,positive,positive,positive,gold_test
96e5bf1905b2c1c2,Tech,positive,positive,positive,positive,positive,gold_test
13ca9836e77e9230,Retail,negative,neutral,negative,negative,negative,gold_test
9ccc1b61f4f09e42,Social,positive,neutral,positive,positive,positive,gold_test
c55d51eaffa637a9,Tech,positive,positive,negative,positive,positive,
c21382da3b9187b9,Tech,positive,positive,positive,positive,positive,gold_test
a946ef6b82f0f723,Tech,positive,positive,neutral,positive,positive,
8b7157c1f8bbef86,Social,positive,positive,positive,positive,positive,gold_test
856a909e64f8be64,Finance,positive,positive,positive,positive,positive,gold_test
341a6db850beee81,Tech,positive,positive,positive,positive,positive,
3be8f972e4d41680,Tech,neutral,neutral,neutral,neutral,neutral,
ab2ac2e76fdbb738,Tech,positive,neutral,positive,positive,positive,
be8dc3f86654a4b2,Tech,positive,positive,positive,positive,positive,
433f8266ba20fba3,Tech,positive,positive,positive,positive,positive,
3a8f8b5547dfea64,Tech,positive,positive,positive,positive,positive,gold_test
34a42cdef0867c63,Tech,positive,positive,positive,positive,positive,
bd9798b7dfe96f49,Social,positive,positive,positive,positive,positive,gold_test
696eef3e62f5ba0d,Tech,positive,positive,positive,positive,positive,
00ddfc8de09f893a,Social,positive,positive,positive,positive,positive,gold_test
ef004498fcb73750,Tech,positive,positive,positive,positive,positive,
afc844c7fd395e69,Tech,positive,negative,positive,positive,positive,
ba46e1812be87ec7,Tech,positive,positive,positive,positive,positive,
7cdb19c2100074bc,Tech,positive,positive,positive,positive,positive,
e278ed8fdb724dd5,Tech,positive,positive,positive,positive,positive,
0dd9aa50b9039699,Tech,positive,positive,positive,positive,positive,
1bb17164191d3484,Social,neutral,neutral,neutral,neutral,neutral,gold_test
e5b244bca5c20103,Tech,neutral,neutral,neutral,neutral,neutral,
e9ad2ac77e20eb38,Tech,neutral,neutral,neutral,neutral,neutral,
4a45f00e35d27455,Tech,neutral,neutral,neutral,neutral,neutral,
7ac087d1be8abc4f,Tech,neutral,neutral,positive,neutral,neutral,
abef188aa7bebee0,Tech,neutral,neutral,neutral,neutral,neutral,
9d5b3f9ce588fd45,Tech,neutral,neutral,neutral,neutral,neutral,
fa74bd1decf7d46f,Retail,positive,positive,neutral,positive,positive,gold_test
ada95ab991b028ae,Tech,negative,negative,negative,negative,negative,
00b079151ccb0787,Tech,positive,neutral,neutral,neutral,neutral,
1b972bfe346e9dd2,Tech,negative,negative,negative,negative,negative,gold_dev
1711be0fd960ff0b,Tech,neutral,neutral,neutral,neutral,neutral,gold_dev
bffa2928e8d3fe5f,Tech,neutral,neutral,neutral,neutral,neutral,gold_dev
fe0bdcd4b09322ea,Tech,negative,neutral,negative,negative,negative,
091bd251b8857777,Tech,neutral,neutral,neutral,neutral,neutral,gold_dev
758735b0c4ab46ef,Tech,neutral,neutral,neutral,neutral,neutral,
8d8f476a6a5980c5,Tech,positive,positive,negative,positive,positive,
3f5960a94393ab34,Tech,neutral,neutral,neutral,neutral,neutral,
841bf97e65204b49,Tech,neutral,neutral,neutral,neutral,neutral,gold_dev
88d3e7256fa31c89,Tech,positive,neutral,neutral,neutral,neutral,
550243704ec69d67,Tech,neutral,neutral,neutral,neutral,neutral,
70780e12cb1fa2e9,Tech,negative,negative,negative,negative,negative,
9978dae9339cb12e,Tech,negative,negative,negative,negative,negative,
6988997bf44dfa6d,Tech,negative,negative,negative,negative,negative,
fd89e4908c5fbcaa,Tech,negative,negative,negative,negative,negative,
adefd5f1efd9b466,Tech,neutral,neutral,neutral,neutral,neutral,gold_dev
a199af4fa7fea245,Tech,neutral,neutral,neutral,neutral,neutral,
ce8f6a10bd3d58cd,Tech,positive,positive,positive,positive,positive,
2b1a8655c2c33f8a,Tech,negative,negative,negative,negative,negative,
c70eb4359f31f21a,Tech,positive,positive,positive,positive,positive,
7e6311ebec0a6b6e,Tech,positive,positive,neutral,positive,positive,
e58126e2a6037cc4,Tech,neutral,neutral,neutral,neutral,neutral,
6d4ebb6022e3993e,Social,positive,neutral,positive,positive,positive,gold_test
327b34d9be50f37e,Public,negative,negative,negative,negative,negative,gold_test
edf92cc5877d86a3,Finance,negative,negative,negative,negative,negative,gold_test
59f99bfee3e9f230,Tech,positive,positive,positive,positive,positive,
0efc2b47925c05e9,Tech,negative,negative,negative,negative,negative,
436ebaa89cbaaa26,Tech,positive,positive,positive,positive,positive,
d4d3b1de17743b5e,Tech,neutral,neutral,neutral,neutral,neutral,
c8e0f1923a1fd2de,Tech,positive,negative,negative,negative,negative,
03e7d19800cf4b6b,Tech,negative,negative,negative,negative,negative,
93f3ae88401c290e,Public,negative,negative,negative,negative,negative,gold_test
49ff3f6beea997ad,Tech,negative,negative,negative,negative,negative,
71f7d89a78adf13c,Tech,neutral,positive,positive,positive,positive,
38987e14f5013c0d,Finance,positive,positive,positive,positive,positive,gold_test
5c4242b1d02f70bb,Public,negative,negative,negative,negative,negative,gold_test
9605439d44d70ec5,Tech,neutral,neutral,positive,neutral,neutral,
bcb436ccba5ba148,Social,positive,positive,positive,positive,positive,gold_test
f2be089a4ef2cdec,Tech,positive,positive,positive,positive,positive,gold_test
7374924699cc3b2b,Tech,negative,negative,negative,negative,negative,gold_test
fa337d28f581feff,Tech,negative,negative,negative,negative,negative,gold_test
c14169ad53f76a71,Tech,negative,positive,positive,positive,positive,
55d35c34634b2bc2,Retail,negative,negative,negative,negative,negative,gold_test
b8a2d28b41d64c8d,Tech,negative,positive,positive,positive,positive,gold_test
8b6f962d1693bccd,Public,negative,positive,positive,positive,positive,gold_dev
1824b6d271d11db4,Tech,neutral,neutral,neutral,neutral,neutral,
054ea6a32dd22538,Tech,neutral,positive,neutral,neutral,neutral,
4f2e4feb11fc4518,Public,positive,neutral,positive,positive,positive,gold_test
0e6b64ab62a4b53c,Finance,positive,positive,positive,positive,positive,gold_test
1b4ca0c6bc12fe67,Public,negative,neutral,negative,negative,negative,gold_dev
f53ccc2f41c5570e,Social,negative,negative,negative,negative,negative,gold_test
13993516a1b8a560,Public,neutral,neutral,neutral,neutral,neutral,gold_test
b0386683387ce190,Retail,neutral,neutral,neutral,neutral,neutral,gold_test
a09c6cb6e376e7d4,Finance,negative,positive,positive,positive,positive,gold_test
1036dd9916b45ac1,Finance,positive,positive,positive,positive,positive,gold_test
8859eb25f506eb0a,Finance,positive,positive,positive,positive,positive,gold_test
44aa845bddc79d50,Tech,neutral,neutral,neutral,neutral,neutral,
9e79c9c2b996ad70,Public,negative,negative,negative,negative,negative,gold_train
29df2100313c32c4,Tech,negative,negative,negative,negative,negative,
fa8afc3dd0f35852,Tech,neutral,neutral,negative,negative,negative,
d63e4f490b881e73,Tech,positive,positive,positive,positive,positive,
035f5d3c8ce20e7b,Finance,positive,positive,negative,positive,positive,gold_test
27e6b56059f897fb,Tech,neutral,neutral,neutral,neutral,neutral,
5fecda82393a2ce5,Social,positive,neutral,neutral,neutral,neutral,gold_test
792c2b65ab7127a4,Retail,neutral,neutral,positive,neutral,neutral,gold_test
7f030d90f280f515,Tech,neutral,neutral,neutral,neutral,neutral,
aafd2828107c6568,Tech,negative,negative,negative,negative,negative,
46b19ee26fae2448,Retail,negative,positive,negative,negative,negative,gold_test
06fa1ca3b731daf0,Social,neutral,neutral,neutral,neutral,neutral,gold_test
544a1b523ec9fc6b,Social,neutral,neutral,neutral,neutral,neutral,gold_test
295b973368263ad0,Tech,positive,positive,positive,positive,positive,gold_test
4266cf9a1b878faa,Tech,neutral,positive,neutral,neutral,neutral,
6b7dc802e3165462,Retail,positive,neutral,neutral,neutral,neutral,gold_test
5836981b13955aa3,Tech,neutral,positive,neutral,neutral,neutral,
4e325f2f3d4b40f7,Retail,neutral,neutral,neutral,neutral,neutral,gold_test
fe64444864596706,Retail,negative,negative,negative,negative,negative,gold_test
291b7e4dd17943aa,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
6fec60f81a78f885,Tech,positive,positive,positive,positive,positive,
45ada6734033e5ba,Tech,positive,positive,positive,positive,positive,
0cc2f2971f30b401,Social,neutral,neutral,neutral,neutral,neutral,gold_test
e09d5f55fd1a9279,Tech,positive,positive,positive,positive,positive,
772e6c9c24ecbde8,Social,neutral,neutral,neutral,neutral,neutral,gold_test
2457850236ddad09,Tech,positive,negative,negative,negative,negative,
e06645d19594a64b,Tech,negative,negative,negative,negative,negative,
4a4d0bc9f64a5faa,Tech,neutral,neutral,positive,neutral,neutral,
2859a88ba27dedd4,Tech,neutral,neutral,positive,neutral,neutral,
47dc05c0dff19e73,Tech,positive,positive,positive,positive,positive,
1128202e2d11a920,Tech,neutral,neutral,neutral,neutral,neutral,
1ddb38e5618ef415,Tech,neutral,neutral,neutral,neutral,neutral,
66d80b9c25c27e90,Tech,neutral,neutral,neutral,neutral,neutral,
5594542b74d92195,Tech,neutral,neutral,neutral,neutral,neutral,
aaf99fd5038454ea,Public,negative,negative,negative,negative,negative,gold_dev
37f9f551c4563690,Finance,positive,positive,positive,positive,positive,gold_train
1b05ec11db5fa1ab,Tech,neutral,neutral,neutral,neutral,neutral,
e2f5dfaf0ef4aadd,Tech,neutral,neutral,neutral,neutral,neutral,
b47695e2c636437f,Social,negative,negative,negative,negative,negative,gold_test
700e5b6dfa35ee2b,Tech,positive,positive,positive,positive,positive,
0dac2c90a6b4e716,Tech,neutral,neutral,neutral,neutral,neutral,
8562e5cfaad23ecd,Tech,neutral,neutral,positive,neutral,neutral,
46533b53518a13e6,Social,neutral,neutral,neutral,neutral,neutral,gold_test
3ba7443b58f91233,Public,positive,neutral,neutral,neutral,neutral,gold_test
b18389f2216187f0,Tech,neutral,neutral,neutral,neutral,neutral,
68157d73d01e126c,Finance,positive,positive,positive,positive,positive,gold_test
e7130428f39e1e1f,Public,neutral,neutral,neutral,neutral,neutral,gold_test
cdda41ebeb07b26d,Social,positive,positive,positive,positive,positive,gold_test
96a6fd2656b53290,Social,negative,negative,negative,negative,negative,gold_test
44d497282083e006,Tech,negative,negative,negative,negative,negative,
de84fa921919f829,Retail,positive,positive,positive,positive,positive,gold_test
69af9d1c98cf3fe8,Tech,negative,negative,negative,negative,negative,
60e6d81fbb26b2c1,Tech,neutral,neutral,neutral,neutral,neutral,
de4d32a531501d49,Tech,positive,positive,positive,positive,positive,
c88d7f3db2793e5c,Tech,negative,negative,negative,negative,negative,
dd8aa1af0c287714,Tech,negative,negative,negative,negative,negative,
3e0974aff64cce49,Finance,neutral,neutral,neutral,neutral,neutral,gold_train
fdee8b3757f9bc89,Tech,neutral,neutral,neutral,neutral,neutral,
ccb7dc418eb7928b,Tech,negative,negative,negative,negative,negative,
4621a35f82b3ae3d,Social,positive,positive,positive,positive,positive,gold_test
56de5f12fb7cfac0,Tech,neutral,neutral,neutral,neutral,neutral,
9b6900eb3f3d66de,Retail,neutral,neutral,neutral,neutral,neutral,gold_test
0677273ed1c47905,Tech,positive,positive,positive,positive,positive,
9e442c87b264d089,Social,negative,negative,negative,negative,negative,gold_test
3fd07926667a5524,Tech,neutral,neutral,neutral,neutral,neutral,gold_dev
75b0f93034a9d008,Social,positive,positive,positive,positive,positive,gold_test
37a4528d679b6511,Social,positive,positive,positive,positive,positive,gold_test
7dc84850ba85928a,Finance,positive,positive,positive,positive,positive,gold_train
62804a9372053f28,Public,negative,negative,negative,negative,negative,gold_dev
052206d595f0a6c9,Retail,neutral,neutral,neutral,neutral,neutral,gold_dev
ef20ecf6255ac629,Tech,negative,negative,negative,negative,negative,
8c3881ab9bae2dea,Tech,negative,negative,negative,negative,negative,
3bb00c5823ec1a39,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
a8f90e212c18ceb8,Public,negative,negative,negative,negative,negative,gold_train
0180d010dc9d2c0f,Tech,positive,positive,positive,positive,positive,
458d2a741f536c1c,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
b307880c04854910,Retail,neutral,neutral,neutral,neutral,neutral,gold_dev
fbc9b0d16cea7e9d,Tech,negative,negative,negative,negative,negative,
949769cb49cf29e0,Public,negative,negative,negative,negative,negative,gold_dev
0f4f113a226200e7,Tech,positive,positive,positive,positive,positive,
41c3f2bf2d7ee827,Tech,neutral,neutral,neutral,neutral,neutral,
33e06dc21e8ec202,Tech,negative,negative,negative,negative,negative,
167cebe6995f2cb3,Finance,positive,positive,positive,positive,positive,gold_test
75608668fd48e966,Social,positive,negative,positive,positive,positive,gold_test
25261c40d383de81,Tech,neutral,negative,negative,neutral,neutral,
e15b223b2a68af63,Tech,neutral,neutral,neutral,neutral,neutral,
0c891495ccf87082,Tech,neutral,neutral,neutral,neutral,neutral,
00e230af1c13748c,Tech,neutral,neutral,neutral,neutral,neutral,
055c9d6b9deb2d39,Tech,neutral,neutral,neutral,neutral,neutral,
ee5c98d21409edfe,Tech,neutral,neutral,positive,neutral,neutral,
da4ebe3d0b913e52,Finance,negative,negative,negative,negative,negative,gold_test
1191a335f366d672,Tech,negative,negative,positive,negative,negative,
c6ed0e7468edb3c5,Tech,neutral,neutral,neutral,neutral,neutral,
3506d3dcda00d993,Tech,negative,neutral,neutral,neutral,neutral,
13d625e1a3d77a93,Tech,neutral,neutral,neutral,neutral,neutral,
96a99997e8df8438,Public,neutral,neutral,positive,neutral,neutral,gold_test
01912ec9a8adb054,Tech,neutral,neutral,negative,neutral,neutral,
38df09f29edb18ca,Retail,negative,negative,negative,negative,negative,gold_test
3319a6cfb64bfd66,Tech,neutral,neutral,neutral,neutral,neutral,gold_test
141015feadbc2daa,Finance,positive,positive,positive,positive,positive,gold_test
adcb3b0ad4483652,Tech,negative,negative,positive,negative,negative,
16a406c0334759b2,Tech,positive,positive,positive,positive,positive,
8c36b1d29c882634,Tech,neutral,neutral,negative,neutral,neutral,
5ceaa59afb7f745a,Tech,negative,negative,negative,negative,negative,
f113d94abbfd5815,Tech,neutral,neutral,neutral,neutral,neutral,
0bae9fbafb4f2959,Tech,negative,negative,negative,negative,negative,
5a1eb3c1d1cf38d9,Tech,neutral,neutral,neutral,neutral,neutral,
456d34de237cb934,Tech,negative,negative,negative,negative,negative,gold_test
b3341ee5f20de863,Tech,negative,negative,negative,negative,negative,
ca6000519178ba02,Tech,positive,neutral,neutral,neutral,neutral,gold_test
2efa451483969d24,Tech,neutral,neutral,positive,neutral,neutral,gold_test
83e3a58da84b88b1,Tech,neutral,neutral,neutral,neutral,neutral,
b4f75dba2ca87687,Social,negative,negative,negative,negative,negative,gold_test
e6a6306f60e6f2e4,Finance,positive,positive,positive,positive,positive,gold_test
8f1382e4528ef06f,Tech,positive,positive,positive,positive,positive,
512ac2d43ad5cac3,Tech,neutral,neutral,neutral,neutral,neutral,
a4fad141547fb664,Public,negative,negative,negative,negative,negative,gold_train
4cf4f4746f9b9c3b,Tech,negative,negative,negative,negative,negative,gold_train
0a16a2a1deb77bbe,Tech,neutral,neutral,neutral,neutral,neutral,
3f2b677f9e7404b8,Public,negative,negative,negative,negative,negative,gold_train
c73f27d7c4d40463,Tech,negative,negative,negative,negative,negative,
381fd9546be03446,Retail,neutral,neutral,neutral,neutral,neutral,gold_test
c89b49ac2ee7306e,Retail,neutral,neutral,positive,neutral,neutral,gold_test
7c6f2183af320f34,Tech,positive,positive,neutral,positive,positive,
bdf1295bb71e211d,Tech,negative,negative,negative,negative,negative,gold_test
0a350b4560370f5f,Finance,positive,positive,positive,positive,positive,gold_test
7cd0079079edfa2c,Tech,negative,negative,negative,negative,negative,gold_test
cd68150380daf207,Tech,neutral,neutral,neutral,neutral,neutral,
a9c78c6dc7bc6dde,Tech,positive,positive,positive,positive,positive,
03fcbba50210aa8e,Tech,negative,negative,negative,negative,negative,
8fe5dae0193a00bd,Tech,neutral,neutral,neutral,neutral,neutral,
be705c939db18f59,Tech,neutral,neutral,neutral,neutral,neutral,
0e919923d8a7d25f,Tech,negative,negative,negative,negative,negative,
2dc43dec84b277de,Tech,negative,negative,negative,negative,negative,
3d699044fb726dbc,Tech,negative,negative,negative,negative,negative,
cf0945abd5b357d5,Tech,neutral,neutral,neutral,neutral,neutral,
637d3431652b55dd,Social,positive,negative,positive,positive,positive,gold_test
b81a87a6f1c5a6cb,Tech,negative,negative,negative,negative,negative,gold_test
e9b9fd9c4a86918a,Tech,negative,negative,negative,negative,negative,
c3c483571641349f,Tech,negative,negative,negative,negative,negative,
f1ae07acd67cb419,Tech,neutral,negative,neutral,neutral,neutral,
d68dee71123c1f73,Tech,neutral,neutral,neutral,neutral,neutral,
2e307d75d0bca4f2,Tech,neutral,neutral,neutral,neutral,neutral,
